"_id","id_org","ord","phone","owner","owner_fio"
"262157","11659","1","89288589787,89064945288,89888364574","",""
"262163","9718","1","617770,617771,617772","",""
"262164","4960","1","744103,745834","дежурный",""
"262165","4960","2","749967","начальник",""
"262169","3244","1","89280743569,89288636909","",""
"262171","10316","1","8662775674","",""
"262173","10317","1","8662773248","",""
"262197","10129","1","8782201100,204195,201268","",""
"262198","11560","1","560636,561241","",""
"262200","10465","1","8662913060,916242","",""
"262201","10466","1","8662774869","регистратура",""
"262202","10466","2","442420","гл. врач",""
"262203","10509","1","8662976867","",""
"262205","10017","1","8712332769","",""
"262207","10016","1","8712332115","",""
"262208","10459","1","8662422262,422651","",""
"262211","8135","1","52607","гл. врач",""
"262212","8135","2","56386","регистратура",""
"262213","10471","1","8663423713","",""
"262214","10480","1","8663117211","",""
"262219","10018","1","8715222465","",""
"262220","10460","1","8662735164,735354","",""
"262227","1970","1","740466","регистратура",""
"262228","1970","2","741243","гл. врач",""
"262229","1970","3","749459","зам. по леч. работе",""
"262230","1970","4","740476","зам. по ВК",""
"262231","1970","5","749355","зав. терапевтич. отд-м",""
"262232","1970","6","749479","бухгалтерия",""
"262253","1969","1","532056,532054","регистратура",""
"262254","1969","2","544096","гл. врач",""
"262255","1969","3","532000","1, 2, 3-е терапевтич. отд-е",""
"262256","1969","4","533937","4-е терапевтич. отд-е",""
"262257","1969","5","537032","женская консультация",""
"262258","1969","6","538178","хирургическое отд-е",""
"262259","1969","7","539448","неврология",""
"262260","1969","8","548421","сурдолог",""
"262261","1969","9","548426","лаборатория",""
"262262","1969","10","544034","бухгалтерия",""
"262268","1972","1","740464","регистратура",""
"262269","1972","2","740431","1-е терапевтич. отд-е",""
"262270","1972","3","740191","2-е терапевтич. отд-е",""
"262271","1972","4","740189","зам. гл. врача по леч. работе",""
"262272","1972","5","748405","комиссия для водителей",""
"262277","1973","1","758627","регистратура",""
"262278","1973","2","758527","гл. врач",""
"262279","1973","3","539873","бухгалтерия",""
"262280","1973","4","758390","отдел кадров",""
"262282","10511","1","8662963083","",""
"262319","1974","1","771484,771498","регистратура взрослая",""
"262320","1974","2","771486,771806","регистратура детская",""
"262321","1974","3","570515","приемная",""
"262322","1974","4","575858","гл. врач",""
"262323","1974","5","770988","зам. по леч. работе",""
"262324","1974","6","771495","зам. по детству",""
"262325","1974","7","771485","зам. по ВК",""
"262326","1974","8","771379","дневной стационар",""
"262327","1974","9","771966","центр здоровья",""
"262328","1974","10","774600","гинекология",""
"262329","1974","11","771878","кардиология",""
"262330","1974","12","771359","неврология",""
"262331","1974","13","770816,771358,771357","терапия",""
"262332","1974","14","771378,771389","педиатрия",""
"262333","1974","15","771359,771964","инфекционист",""
"262334","1974","16","771807","сурдология",""
"262335","1974","17","771965","УЗИ",""
"262336","1974","18","770983","бухгалтерия",""
"262340","10468","1","8662777177","регистратура",""
"262341","10468","2","777560","гл. врач",""
"262342","10468","3","777562","секретарь",""
"262344","10470","1","8662421054","",""
"262346","10482","1","8663541050,41524,43410","",""
"262350","10484","1","8663845683","регистратура",""
"262351","10484","2","45579","гл. врач",""
"262352","10484","3","45158","бухгалтерия",""
"262354","10483","1","8663041303,41446,41244","",""
"262360","1902","1","541818","регистратура",""
"262361","1902","2","543509","начальник санчасти",""
"262362","1902","3","592969","начальник госпиталя",""
"262363","1902","4","592956","зав. стационаром",""
"262364","1902","5","592962","бухгалтерия",""
"262368","1975","1","565794","регистратура",""
"262369","1975","2","567757","гл. врач",""
"262370","1975","3","565793","аптека",""
"262405","5488","1","32291,33626","регистратура",""
"262406","5488","2","32429","гл. врач",""
"262407","5488","3","32569","зам. гл. врача",""
"262408","5488","4","22378","зав. терапевтич. отд-м",""
"262409","5488","5","31003","психиатр",""
"262410","5488","6","32102","кожный врач",""
"262411","5488","7","24622","бухгалтерия",""
"262416","5489","1","31706","регистратура (взрослая)",""
"262417","5489","2","31246","приемная",""
"262418","5489","3","32286","зав. поликлинич. отд-м",""
"262419","5489","4","33765","детская консультация",""
"262426","5490","1","22132","регистратура",""
"262427","5490","2","22159","заведующий",""
"262428","5490","3","22138","детская регистратура",""
"262429","5490","4","21805","зав. терапевтич. отд-м",""
"262430","5490","5","21100","скорая помощь",""
"262431","5490","6","22173","ВТЭК",""
"262443","6348","1","31215","регистратура",""
"262444","6348","2","31233","гл. врач",""
"262445","6348","3","31287","отд-е патологии",""
"262446","6348","4","31199","рентген-кабинет",""
"262447","6348","5","31240","ординаторская",""
"262448","6348","6","31198","кабинет детской консультации",""
"262449","6348","7","31158","участ. терапевт",""
"262450","6348","8","33162","отд-е стоматологии",""
"262451","6348","9","31103","скорая помощь",""
"262452","6348","10","31192","отдел кадров",""
"262453","6348","11","31206","бухгалтерия",""
"262456","11702","1","89280652396","",""
"262466","4754","1","592828,747280","дежурный",""
"262467","4754","2","592816","командир",""
"262468","4754","3","592810","зам. командира",""
"262469","4754","4","592804,592834","зам. по кадрам",""
"262470","4754","5","592808,592807","штаб",""
"262471","4754","6","592806","отделение службы",""
"262472","4754","7","592809","отделение розыска",""
"262473","4754","8","592837,592206","группа по разбору ДТП",""
"262474","4754","9","592802","канцелярия",""
"262477","4824","1","761303,515553","дежурная часть",""
"262478","4824","2","769380","командир",""
"262572","403","1","402103,402115,402105","приемная",""
"262573","403","2","402106,402107","гл.бухгалтер",""
"262574","403","3","402177,402178","отдел по работе с налогоплательщиками и СМИ",""
"262575","403","4","402105,402206","общий отдел",""
"262576","403","5","402111,402110,402112","отдел кадров",""
"262577","403","6","402131","отдел регистрации и учёта налогоплательщиков",""
"262600","2699","1","92140,92131,92135,92166,92175,92184","",""
"262603","4557","1","693018,693113","",""
"262606","4789","1","56192","",""
"262607","4795","1","59333","",""
"262608","4804","1","49134","дежурный (круглосуточно)",""
"262609","4804","2","49132","нач-к ОП",""
"262612","5498","1","31685","начальник",""
"262613","5498","2","32473","лаборатория",""
"262619","12041","1","976765","",""
"262623","1912","1","31264","приемное отд-е",""
"262624","1912","2","31246","гл. врач",""
"262625","1912","3","34876","хирургическое отд-е",""
"262626","1912","4","33880","аптека льготная",""
"262631","2855","1","31834","оперативно-дежурная группа",""
"262632","2855","2","31704","начальник электросетей",""
"262633","2855","3","31824","гл. инженер",""
"262634","2855","4","31186","инженер",""
"262637","1606","1","525101,523663","",""
"262640","6384","1","550669,550745","",""
"262647","7503","1","746296","",""
"262650","4872","1","24460","",""
"262652","4730","1","21551","",""
"262676","2765","1","21201","",""
"262686","7807","1","254065","",""
"262690","7131","1","35421","директор",""
"262691","7131","2","35621","тех. отдел",""
"262693","2987","1","761557","директор",""
"262694","2987","2","767473","бухгалтерия",""
"262695","3982","1","528223","",""
"262696","8372","1","527300","",""
"262697","11310","1","254390","",""
