_id,parent_id,name,address_index,address,time,email,www,checking,favorite,editions,orders,tags,description
7012,0,LOTUS центр фитнеса и йоги,,"ул. Фрунзе, 6, салон красоты =Ямамота=",8.00-21.00,,,5,0,83,,,
7020,0,КРЕПЕЖ магазин,362025,"ул. Ак.Шегрена, 55","9.00-16.00; без пер. , вых.",,,5,0,71,,,
7024,0,ВЕК СПОРТА магазин,362040,"ул. Тамаева, 18","10.00-19.00; без пер. , вых.; Вс. 11.00-18.00",,,5,0,83,,,
7025,0,ПРОГРЕСС аптека,362020,"ул. Барбашова, 62",круглосуточно,,,5,0,83,,,
7027,0,ЭКАЛЮМ,362040,"Карцинское шоссе, 9",10.00-18.00; Сб. 10.00-17.00; вых. Вс.,ekalum@mail.ru,,5,0,71,,,
7035,0,ИМПЕРИЯ СВЕТА,362002,"ул. Чапаева, 1","10.00-20.00; без пер. , вых.",,www.isvladik.ru,7,0,71,,,
7036,0,METALL-СЕРВИС,362042,"ул. Дзержинского, 72","10.00-17.00; пер.  13.00-14.00; вых. Сб., Вс.",elkanmetal@mail.ru,,5,0,71,,,
7038,0,БАШМАЧОК магазин,362040,"ул. Джанаева, 31","11.00-19.00; без пер. , вых.",,,5,0,67,,,
7041,0,РОМБУС салон керамической плитки и сантехники,362003,"ул. Дзержинского, 74","9.00-18.00; без пер. , вых.",,,6,0,71,,,
7043,0,ВЕРОНИКА магазин,362039,"ул. Щорса, 222","8.00-21.00; без пер. , вых.",,,6,0,67,,,
7051,0,ДРУЖБА аптека,362020,"просп. Коста, 216",круглосуточно,,,5,0,83,,,
7058,0,ОКНА-ГАРАНТ,362003,"просп. Коста, 182, ТЦ =Метро=",9.00-18.00,info@garant.com,,7,0,71,,,
7073,0,ЭКСПРЕСС-ШАУРМА,362020,"просп. Коста, 224","11.00-03.00; без пер. , вых.",,,5,0,67,,,
7074,0,AMIGO бутик,362027,"ул. Революции, 66","11.00-19.00; без пер. , вых.",,,5,0,67,,,
7075,0,MOBEL & ZEIT мебельный салон,362003,"ул. Барбашова, 26","9.30-19.00; без пер. , вых.",,,5,0,71,,,
7079,0,DENIM филиал,362025,"ул. Ватутина, 50 а","10.00-19.00; без пер. , вых.",,,5,0,67,,,
7081,0,ПЯТЫЙ ЭЛЕМЕНТ,362021,"ул. Николаева, 27","9.00-19.00; без пер. , вых.",,,5,0,83,,,
7113,0,МАГИЯ ВИДЕО компьютерный салон,362040,"ул. Огнева, 12","10.00-18.00; без пер. , вых.",,,6,0,67,,,
7137,0,EXCLUSIVE MAN,362040,"просп. Мира, 37",11.00-19.00; без пер. ; вых. Вс.,,,5,0,67,,,
7140,0,АЛЬДА торговый центр,362021,"ул. Пожарского, 4 а","10.00-20.00; без пер. , вых.",alda2005@mail.ru,,5,0,71,,,
7146,0,БОГАТЫЙ САД,362002,"ул. Чапаева, 1","9.00-19.00; без пер. , вых.",,,7,0,87,,,
7148,0,КАНЦТОВАРЫ,,"ул. Пожарского, 9",9.00-18.30; без пер. ; вых. Вс.,,,5,0,67,,,
7149,0,БОСС салон-магазин,362020,"просп. Коста, 217",10.00-18.00; без пер. ; вых. Вс.,unn@bk.ru,,6,0,67,,,
7152,0,МАРИЭЛЬ салон красоты,362008,"ул. Митькина, 36",10.00-19.00; без пер. ; вых. Вс.,,,5,0,83,,,
7154,0,КАНЦСЕРВИС,362039,"ул. Гугкаева, 61/2",9.00-18.00; без пер. ; вых. Вс.,,,5,0,67,,,
7160,0,МЕДЕЯ парикмахерская,362002,"ул. Терская, 3","9.30-19.00; без пер. , вых.",,,6,0,83,,,
7164,0,ГИДРОСЕРВИС,362007,"Черменское шоссе, 99","9.00-17.00; вых. Сб., Вс.",,www.fontanprom.ru,5,0,71,,,
7171,0,ЮНИВЕР-СТРОЙ,362008,"просп. Коста, 93, офис №521",9.00-18.00,rl62@mail.ru,,5,0,71,,,
7181,0,БУДЬ ЗДОРОВ!,362048,"просп. Ген.Доватора, 31","8.00-23.00; без пер. , вых.",,,5,0,83,,,
7186,0,МИЛЕДИ салон красоты,362047,"ул. Морских пехотинцев, 9/1","9.00-20.00; без пер. , вых.",,,5,0,211,,,
7189,0,ЭГОИСТ магазин,362040,"ул. Ленина, 56","10.00-19.00; без пер. , вых.",,,5,0,83,,,
7201,0,ASKONA фирменный магазин в салоне =Сходня-мебель=,362047,"ул. Весенняя, 4","10.00-19.00; без пер. , вых.",,,6,0,71,,,
7203,0,EUROSTYLE ТЦ,362048,"просп. Ген.Доватора, 17","11.00-20.00; без пер. , вых.",,,5,0,67,,,
7205,0,ROSSINI магазин,362002,"ул. Кирова, 19а","10.30-19.00; без пер. , вых.",,,5,0,67,,,
7209,0,ТАС магазин,362025,"ул. Куйбышева, 38","10.00-19.00; без пер. ; вых. Сб., Вс.",,,5,0,67,,,
7210,0,СТРОЙХОЗТОВАРЫ магазин,,"ул. Пушкинская, 43, р-к =Привоз=","8.00-18.00; без пер. , вых.",,,5,0,71,,,
7220,0,МИНЕРАЛЬНЫЕ И СЛАДКИЕ ВОДЫ,362031,"просп. Коста, 250","8.00-20.00; без пер. , вых.",,,5,0,67,,,
7231,0,МАНГО магазин,362027,"ул. Маркуса, 61","9.00-21.00; без пер. , вых.",,,5,0,67,,,
7232,0,ОТТО стол заказов,362027,"ул. Маркуса, 6, 2 этаж, офис №2",10.00-18.00; без пер. ; вых. Вс.,,,5,0,67,,,
7241,0,ВЛАДАВТОМИР,362021,"ул. Николаева, 4",9.00-17.00; без пер. ; Сб. 9.00-16.00; вых. Вс.,,,5,0,99,,,
7246,0,НАУКА магазин,362040,"ул. М.Горького, 15","10.00-17.00; вых. Сб., Вс.",,,5,0,67,,,
7253,0,НЕМЕЦКАЯ ОБУВЬ,362027,"ул. Джанаева, 55","10.00-19.00; без пер. , вых.",,,5,0,67,,,
7259,0,НОГОТОКЪ,362027,"ул. Маркуса, 63",9.00-20.00; Вс. 10.00-19.00,,,5,0,83,,,
7275,0,ТРИУМФ свадебный салон,362002,"ул. Чапаева, 14",10.00-19.00,,,5,0,67,,,
7276,0,ДЛЯ БУДУЩИХ МАМ +9,362027,"ул. Тамаева, 38","10.00-19.00; без пер. , вых.",,,5,0,83,,,
7277,0,MAXIM салон красоты,362040,"ул. Ленина, 25","10.00-19.00; без пер. , вых.",,,6,0,83,,,
7300,0,BADOLA магазин,362040,"ул. Бутырина, 23","10.00-20.00; без пер. , вых.",,,6,0,67,,,
7310,0,ANGEL,362027,"ул. Гастелло, 71",12.00-20.00,,,6,0,67,,,
7337,0,ОКНА КЛАСС,362027,"ул. Ватутина, 100","9.00-17.00; вых. Сб., Вс.",oknaklass@mail.ru,,5,0,71,,,
7340,0,ГЕРТРУДА,362040,"ул. Джанаева, 22",10.00-19.00; Вс. 11.00-18.00,,,5,0,71,,,
7344,0,ХУДОЖЕСТВЕННЫЙ САЛОН,362040,"ул. Бутырина, 17",10.00-19.00; без пер. ; вых. Вс.,,,5,0,71,,,
7350,0,ПРЕМИУМ,362040,"ул. Никитина, 22",11.00-19.00; Вс. 11.00-17.00,,,5,0,71,,,
7351,0,ПРИРОДНЫЙ ЛЕКАРЬ фитоцентр,362040,"просп. Мира, 37, 2 этаж",10.00-17.00; без пер. ; вых. Вс.,tavasieva1957@mail.ru,,5,0,83,,,
7352,0,ГЛОБУС супермаркет,,"ул. Бутырина, 14","9.00-22.00; без пер. , вых.",,,5,0,67,,,
7354,0,ZARINA магазин,362031,"просп. Коста, 220","11.00-19.00; без пер. , вых.",,,5,0,67,,,
7366,0,MARGO,362027,"ул. Маркуса, 16",11.00-20.00; без пер. ; Вс. 12.00-19.00,donnamargo@mail.ru,,5,0,67,,,
7376,0,ОХРАНА МВД РОССИИ ПО РСО-А филиал,362040,"просп. Коста, 197","9.00-18.00; пер.  13.00-14.00; вых. Сб., Вс.",osetiya@fgup-ohrana.ru,,5,0,71,,,
7389,0,ТЕХНОСФЕРА,362025,"ул. Ватутина, 58, офис №58","10.00-17.00; без пер. ; вых. Сб., Вс.",texnosferaservis@mail.ru,,5,0,103,,,
7390,0,ЭКОМЕБЕЛЬ,362040,"ул. М.Горького, 18",10.00-18.00; вых. Вс.,443364@mail.ru,www.mebel-kavkaz.ru,5,0,71,,,
7394,0,DAMAT,362040,"ул. Ленина, 26","10.00-19.00; без пер. , вых.",,,5,0,67,,,
7398,0,НЕБО дизайн-центр,362020,"просп. Коста, 217",10.00-18.00; Сб. 10.00-17.00; вых. Вс.,,www.design-nebo.ru,7,0,71,,,
7402,0,КАШЕМИРОВЫЙ РАЙ,362040,"ул. Ленина, 20","11.00-19.00; без пер. , вых.",,,5,0,67,,,
7404,0,ZETTA салон мебели,362020,"просп. Коста, 223","9.00-18.00; без пер. , вых.",,,6,0,71,,,
7405,0,АКВАМИР,362008,"ул. Пушкинская, 43","8.00-18.00; без пер. , вых.",,,5,0,71,,,
7406,0,МАГИЯ ШТОР,362040,"ул. Димитрова, 37",10.00-19.00; без пер. ; вых. Вс.,,,7,0,71,,,
7409,0,НаградОС магазин,362040,"ул. Ленина, 29",10.00-18.00; Сб. 10.00-15.00; вых. Вс.,nagrados@rambler.ru,www.nagrados.ru,6,0,67,,,
7412,0,DEMO,362040,"ул. Маяковского, 29","10.00-19.00; без пер. , вых.; Сб., Вс. 11.00-19.00",,,5,0,67,,,
7418,0,"ЗЕРКАЛЬНЫЙ ЦЕХ, ВИТРИНЫ, ИЗДЕЛИЯ ИЗ СТЕКЛА",362002,"ул. Чапаева, 3",9.00-18.00; вых. Вс.,,,5,0,71,,,
7419,0,ИР-ДИЗАЙН,362003,"просп. Коста, 187",9.00-19.00; без пер. ; вых. Вс.,,,5,0,71,,,
7423,0,IMANGO магазин,362040,"ул. Ленина, 40",10.00-19.00; без пер. ; вых. Вс.,444403@mail.ru,,6,0,67,,,
7424,0,КОЕЛГАМРАМОР-АЛАНИЯ,362911,"пос.Заводской, с/т =Локомотив=, ул. Трассовая, 222",8.00-17.00; без пер. ; Сб. 8.00-15.00; вых. Вс.,,,5,0,71,,,
7437,0,МАСКА VIP,362027,"ул. Театральная, 1 (р-н ЗАГСа)",10.00-20.00; Вс. 10.00-18.00,,,6,0,67,,,
7438,0,BEST,362040,"ул. Ленина, 66","11.00-19.30; без пер. ; вых. Вс., Пн.",,,5,0,67,,,
7442,0,ФЕРМЕР,362040,"ул. Тамаева, 22","8.30-22.00; без пер. , вых.",,,6,0,67,,,
7444,0,ОКНА ФАВОРИТ,362013,"ул. Революции, 1",9.00-18.00; вых. Вс.,favorit-al@mail.ru,,5,0,71,,,
7450,0,ПРЕМЬЕР,362040,"ул. Джанаева, 14",9.00-18.00; пер.  13.00-13.30,vlad-premier@yandex.ru,,6,0,71,,,
7455,0,ФАРМЕД аптека,362020,"ул. Островского, 20","9.00-20.00; Сб., Вс. 9.00-18.00",,,6,0,83,,,
7457,0,ШИК фирма,362027,"просп. Коста, 133","10.00-18.00; вых. Сб., Вс.",,,5,0,71,,,
7458,0,ПАПИРУС,362025,"ул. Ватутина, 17 б",9.00-19.00,,,5,0,67,,,
7462,0,ФАБРИКА ОКОН,362020,"ул. Х.Мамсурова, 33 а",9.00-18.00; пер.  13.00-14.00; вых. Вс.,,,5,0,71,,,
7466,0,ОБОИ магазин,362045,"ул. А.Кесаева, 42",9.30-18.00,,,5,0,71,,,
7467,0,НЕ БОЛЕЙ аптека,362019,"ул. Шмулевича, 16/1",8.00-20.00,,,5,0,83,,,
7469,0,ГАЗЕЛЬ-ВОЛГА,,"ул. Цоколаева, 24/ул. Весенняя",9.00-17.00; Сб. 9.00-14.00; вых. Вс.,,,5,0,99,,,
7475,0,КРАСОТА И ЗДОРОВЬЕ магазин,362008,"ул. Ген.Плиева, 25/просп. Коста",11.00-19.00; вых. Вс.,,,6,0,83,,,
7476,0,УПАКОВОЧНЫЕ МАТЕРИАЛЫ филиал,362008,"ул. Ген.Плиева, 17, ЦУМ, 1 этаж","9.00-20.00; без пер. , вых.",,,6,0,71,,,
7480,0,АДАМ И ЕВА,362040,"ул. Гостиева, 19",10.30-20.00,,,5,0,67,,,
7485,0,ОКНА+,362003,"ул. Чапаева, 5",9.00-18.00; без пер. ; Сб. 9.00-13.00; вых. Вс.,,,5,0,71,,,
7486,0,АЗБУКА КОМФОРТА салон,362020,"ул. Чапаева, 51","9.00-17.00; Сб., Вс. 9.00-14.00",,,5,0,71,,,
7497,0,АНЕЧКА сеть кондитерских,362002,"ул. Августовских событий, 96/ул. Чапаева","8.00-21.00; без пер. , вых.",,,6,0,67,,,
7498,0,4 U обувной салон,362027,"ул. Никитина, 33","11.00-19.00; без пер. , вых.; Вс. 11.00-18.00",,,5,0,67,,,
7499,0,СТИМУЛ фирма,362008,"просп. Коста, 100/ул. Митькина, 28",9.00-18.00; без пер. ; вых. Вс.,stimul-v@mail.ru,,5,0,71,,,
7505,0,ТОРТЫ НА ВЛАДИКАВКАЗСКОЙ,362045,"ул. Владикавказская, 30","9.00-19.00; без пер. , вых.",,,6,0,67,,,
7506,0,МУЛЕН РУЖ студия загара,362040,"ул. Штыба, 7/ул. Цаголова, 21","10.00-21.00; без пер. , вых.",,,5,0,83,,,
7510,0,SANTORINI салон красоты,362040,"ул. Пожарского, 14","9.00-19.00; без пер. , вых.",,,6,0,83,,,
7523,0,ДОМ+,362008,"ул. Гадиева, 10 а",8.30-18.00,,,7,0,71,,,
7527,0,АВАНТАЖ,362035,"ул. Московская, 33","9.00-21.00; без пер. , вых.",,,5,0,67,,,
7530,0,TOWER магазин,362020,"ул. Барбашова, 46/ул. Леваневского, 1 а","9.00-19.00; без пер. , вых.",,,5,0,71,,,
7538,0,МАЛЕНЬКАЯ СТРАНА,362043,"ул. Владикавказская, 31","10.00-20.00; без пер. , вых.",fortuna74@mail.ru,,5,0,83,,,
7541,0,СТАНИЧНИК,362035,"Архонское шоссе, 2 км.",9.00-18.00; Сб. 9.00-15.00; вых. Вс.,,,5,0,71,,,
7543,0,АССОРТИ мебельный салон,362048,"просп. Ген.Доватора, 22 а","10.00-19.00; без пер. , вых.",,,5,0,71,,,
7545,0,МЕБЕЛЬНАЯ ФУРНИТУРА,362045,"ул. Весенняя, 32 а","9.00-21.00; без пер. , вых.",,,5,0,71,,,
7546,0,ПАН ЧЕМОДАН,362008,"ул. Ген.Плиева, 17, ЦУМ, 1 этаж","9.00-20.00; без пер. , вых.",,,5,0,67,,,
7548,0,КРОВЕЛЬНЫЕ ИЗДЕЛИЯ,362002,"ул. Чапаева, 51",9.00-17.00; Сб. 9.00-14.00; вых. Вс.,,,5,0,71,,,
7549,0,АС-МЕДИКАЛ лечебно-диагностический центр,362000,"ул. Московская, 50 а","8.30-20.00; без пер. , вых.",as-medikal@rambler.ru,,6,0,83,,,
7551,0,МОДНЫЕ ДЕТИ,362047,"ул. Цоколаева, 2","10.00-19.00; без пер. , вых.",,,5,0,67,,,
7554,0,NISSAN,362048,"просп. Ген.Доватора, 31",9.00-18.00; пер.  13.00-14.00,nissan-alania@rambler.ru,,5,0,99,,,
7555,0,МАСТЕР-ПЛАСТ,362008,"ул. Ген.Плиева, 38",9.00-18.00; пер.  13.00-14.00; Сб. 9.00-15.00; вых. Вс.,,,5,0,71,,,
7557,0,ACCESSORIES магазин,362008,"ул. Ген.Плиева, 17, ЦУМ, 1 этаж",,,,5,0,67,,,
7561,0,"САУНЫ, КАМИНЫ",362015,"просп. Ген.Доватора, 88",9.00-17.00; вых. Вс.,kamindenis@mail.ru,www.kamini-sauni.ru,7,0,71,,,
7569,0,МУЖСКОЙ МИР,362043,"ул. Цоколаева, 4","9.00-19.00; без пер. , вых.",,,5,0,67,,,
7572,0,FA салон красоты,362031,"просп. Коста, 260","9.00-20.00; без пер. , вых.",,,5,0,83,,,
7576,0,МАГНИТ магазин,362021,"ул. Иристонская, 14 б","9.30-21.00; без пер. , вых.",,,5,0,67,,,
7578,0,СОЮЗ ДИЗАЙНЕРОВ РОССИИ Северо-Осетинское региональное отделение,362045,"ул. Ген.Дзусова, 19, офис №40","9.00-18.00; без пер. , вых.",,,5,0,71,,,
7581,0,BROSHE,362040,"ул. Ленина, 53","10.00-19.00; без пер. , вых.",,,5,0,67,,,
7582,0,LOFT,362008,"ул. Ген.Плиева, 17, ЦУМ, 2 этаж","9.00-20.00; без пер. , вых.",,,5,0,67,,,
7583,0,КОЛУМБ визовое агентство,362040,"ул. Тамаева, 18",9.00-18.00; Вс. 10.00-17.00,,,5,0,83,,,
7585,0,МАГИЯ магазин,362040,"ул. Никитина, 29","10.00-19.00; без пер. , вых.",magia-tea@yandex.ru,,5,0,67,,,
7590,0,ЛОРЕНА турагентство,362040,"просп. Мира, 1","10.00-19.00; без пер. , вых.",,,5,0,83,,,
7592,0,БАБОЧКА салон,362040,"ул. Ботоева, 4","10.00-19.00; без пер. , вых.",,,5,0,83,,,
7594,0,ЭЛЕКТРОСИЛА магазин,362035,"ул. Калинина, 1","9.00-19.00; Сб., Вс. 9.00-17.00",,,5,0,71,,,
7595,0,АЛМАР,362008,"просп. Коста, 93, 5 этаж, каб.№506","9.00-17.00; без пер. ; вых. Сб., Вс.",,,5,0,71,,,
7602,0,FABERLIC,362003,"просп. Коста, 130",10.00-19.00; без пер. ; вых. Вс.,,www.faberlic.com,5,0,83,,,
7605,0,ПРОКАТ ОСЕТИНСКИХ ПЛАТЬЕВ,,"ул. Леонова, 3/2, кв.40","14.00-21.00; вых. Сб., Вс.",,,5,0,67,,,
7619,0,РУХС,362027,"ул. Ватутина, 61","9.00-18.00; вых. Сб., Вс.",,,5,0,71,,,
7628,0,ПЕГАС все для мебели,362002,"ул. Грозненская/ул. Ватутина, 132 а",9.00-17.00; пер.  12.00-13.00; Сб. 9.00-15.00; вых. Вс.,,,7,0,71,,,
7630,0,МАТРИЦА сеть салонов сотовой связи,362027,"ул. Ватутина, 58, маг. =Ас-Мадзал=",10.00-20.00,,,6,0,67,,,
7635,0,ДЕРЖАВА минимаркет,362048,"просп. Ген.Доватора, 2","9.00-24.00; без пер. , вых.",,,5,0,67,,,
7638,0,БЛИЦ магазин,362021,"ул. Тельмана, 16","9.00-18.00; без пер. , вых.",duar@osetia.ru,,5,0,71,,,
7662,0,СТРОЙМАТЕРИАЛЫ,362025,"ул. Ак.Шегрена, р-к =Привоз=",8.00-19.00,,,5,0,71,,,
7673,0,АЛЛАДИН,362027,"ул. Ватутина, 63",10.00-17.00; без пер. ; Сб. 10.00-16.00; вых. Вс.,,,7,0,71,,,
7679,0,ХОЗМАГ,362013,"ул. 6-я Промышленная, 5 а",9.00-17.00; Сб. 9.00-15.00; вых. Вс.,,,5,0,71,,,
7681,0,3,362031,"просп. Коста, 212",круглосуточно,,,5,0,83,,,
7683,0,НИКОТИН магазин,362040,"ул. Ленина, 54","10.00-21.00; без пер. , вых.",,,5,0,67,,,
7684,0,ТЕРРАКО,362040,"ул. Маяковского, 18",10.00-18.00,terra-777@yandex.ru,,6,0,71,,,
7685,0,KETROY,362008,"ул. Ген.Плиева, 17, ЦУМ, 2 этаж","9.00-20.00; без пер. , вых.",,,5,0,67,,,
7691,0,СТУДИЯ КРАСОТЫ ГУЛЬНАРЫ ЧЕКОЕВОЙ,,"ул. Владикавказская, 37 а, ТЦ =Индиго=, 2 этаж","9.00-20.00; без пер. , вых.",,www.chekoeva.ru,5,0,83,,,
7692,0,ЭКОНОМ аптека,,"ул. Ватутина, 72","8.00-21.00; без пер. , вых.",,,5,0,83,,,
7693,0,ЭЛЕКТРОИНСТРУМЕНТЫ,,"ул. Гадиева, 11",9.00-17.00; без пер. ; вых. Вс.,,,7,0,71,,,
7699,0,КОМФОРТ ПЛЮС,362027,"ул. Л.Толстого, 55",9.00-19.00; вых. Вс.,,,6,0,71,,,
7701,0,НУГА БЕСТ оздоровительный салон,,"просп. Коста, 225",10.00-19.00; без пер. ; вых. Вс.,,,5,0,83,,,
7706,0,ЕВРОСЕТЬ,,"ул. Ватутина, 23","9.00-20.00; без пер. , вых.",,,5,0,67,,,
7719,0,БЕЛОРУССКАЯ МЕБЕЛЬ,362027,"ул. Ватутина, 63",10.00-18.00; без пер. ; вых. Вс.,,,6,0,71,,,
7722,0,ЮСТ-СТРОЙ,362013,"ул. 1-я Промышленная, 1",9.00-17.00; пер.  12.00-13.00; Сб. 9.00-14.00; вых. Вс.,,,5,0,71,,,
7731,0,ЕВРОСЕТЬ,,"просп. Мира, 37","9.00-21.00; без пер. , вых.",,,5,0,67,,,
7736,0,ВЛАДИКАВКАЗСКИЙ ДОМ КНИГИ,,"ул. Тамаева, 40","10.00-19.00; без пер. ; Сб., Вс. 9.00-16.00",,,5,0,67,,,
