"_id","org_name","org_http","org_email","org_cache_mode","org_parent_id","org_cache_address","org_address_index","org_address_region","org_address_district","org_address_city","org_address_street","org_address_building","org_address_corp","org_address_street2","org_address_building2","org_address_corp2","org_address_other","org_address_x","org_address_y","org_small_name"
"1975","ПОЛИКЛИНИКА МИНИСТЕРСТВА ОБОРОНЫ","","","08:30 - 15:00 вых.: сб. вс. ","0","г. Владикавказ, ул. Куйбышева 128 а ","362044","1","0","1","192","128 а","","0","","","","43.030977","44.71199","поликлиника министерства обороны"
"1978","МЕДСАНЧАСТЬ ПРОМПРЕДПРИЯТИЙ","","","пн. - пт. 08 - 17 сб. 09 - 15 вых.: вс. ","0","г. Владикавказ, ул. Дивизионная 146 ","362001","1","0","1","599","146","","0","","","","0.0","0.0","медсанчасть промпредприятий"
"1979","КОНСУЛЬТАТИВНАЯ ПОЛИКЛИНИКА ПРИ РЕСПУБЛИКАНСКОМ ГЕРОНТОЛОГИЧЕСКОМ ЦЕНТРЕ","","","пн. - пт. 08 - 16 сб. 08 - 12 вых.: вс. ","0","г. Владикавказ, ул. Комсомольская 40 ","362007","1","0","1","224","40","","0","","","","43.020709","44.693539","консультативная поликлиника при республиканском геронтологическом центре"
"1980","ДИАКОР","","757802@mail.ru","09 - 16 вых.: вс. ","0","г. Владикавказ, ул. Коцоева 93 ","362003","1","0","1","106","93","","0","","","","43.03073","44.672694","диакор"
"1981","ЦЕНТР ПРОТЕЗИРОВАНИЯ И ОРТОПЕДИИ ВЛАДИКАВКАЗСКИЙ (ВЦПО)","www.vcpo.net","vcpo@mail.ru","08:30 - 17:30 пер.: 12 - 13 вых.: сб. вс. ","0","г. Владикавказ, ул. Пушкинская 5 ","362007","1","0","1","260","5","","0","","","","43.020742","44.696799","центр протезирования и ортопедии владикавказский (вцпо)"
"1982","ДЕТСКАЯ ПОЛИКЛИНИКА №1","","","пн. - пт. 08 - 18 сб. 09 - 14 ","0","г. Владикавказ, ул. Пушкинская 5 ","362007","1","0","1","260","5","","0","","","","43.020689","44.696799","детская поликлиника №1"
"1983","ДЕТСКАЯ ПОЛИКЛИНИКА №2","","","пн. - пт. 08 - 18 сб. 09 - 16 ","0","г. Владикавказ, пр-т. Коста 84 ","362008","1","0","1","15","84","","0","","","","43.017329","44.676222","детская поликлиника №2"
"1984","ДЕТСКАЯ ПОЛИКЛИНИКА №3","","","пн. - пт. 08 - 18 сб. 09 - 16 ","0","г. Владикавказ, ул. Николаева 12 а ","362021","1","0","1","59","12 а","","0","","","","43.053755","44.667659","детская поликлиника №3"
"1985","ДЕТСКАЯ ПОЛИКЛИНИКА №4","","","пн. - пт. 08 - 18 сб. вс. 09 - 15 ","0","г. Владикавказ, ул. Гугкаева 20 ","362035","1","0","1","18","20","","0","","","","43.051786","44.646819","детская поликлиника №4"
"1986","ЦЕНТР КОМПЛЕКСНОЙ СОЦИАЛЬНОЙ РЕАБИЛИТАЦИИ ЛИЦ, ОКАЗАВШИХСЯ В ЭКСТРЕМАЛЬНЫХ УСЛОВИЯХ И БЕЗ ОПРЕДЕЛЕННОГО МЕСТА ЖИТЕЛЬСТВА","","","круглосуточно","0","г. Владикавказ, ул. Тельмана 33 ","362013","1","0","1","67","33","","0","","","","43.06672","44.674194","центр комплексной социальной реабилитации лиц, оказавшихся в экстремальных условиях и без определенного места жительства"
"1988","СОСНОВАЯ РОЩА санаторий-профилакторий","www.sanatorii-sosnovaya-roscha.ru","","09 - 17 вых.: вс. ","0","г. Владикавказ, пос.Редант-1","","1","0","1","0","","","0","","","пос.Редант-1","0.0","0.0","сосновая роща санаторий-профилакторий"
"1989","КУРОРТЫ ОСЕТИИ санаторно-курортное объединение","","","09 - 18 пер.: 13 - 14 вых.: сб. вс. ","0","г. Владикавказ, ул. М.Горького 19 ","362040","1","0","1","196","19","","0","","","","43.028505","44.682129","курорты осетии санаторно-курортное объединение"
"1990","САНАТОРИЙ ОСЕТИЯ филиал СКО ""Курорты Осетии""","","","круглосуточно","0","г. Владикавказ, пр-т. Коста 12 ","362015","1","0","1","15","12","","0","","","","43.004337","44.677622","санаторий осетия филиал ско ""курорты осетии"""
"1992","ТАМИСК санаторий","","","круглосуточно","0","Алагирский р-н, пос. Тамиск, ","","1","5","17","0","","","0","","","","0.0","0.0","тамиск санаторий"
"1996","ТАМИСК республиканский детский реабилитационный центр","","","","0","Алагирский р-н, пос. Тамиск, ","","1","5","17","0","","","0","","","","0.0","0.0","тамиск республиканский детский реабилитационный центр"
"1997","ЮНОСТЬ республиканский детский ортопедо-травматологический санаторий МЗ РСО-А","","","пн. 08:30 - 18:15 вт. - сб. 09 - 17 вых.: вс. ","0","г. Владикавказ, пр-д Западный 3 ","","1","0","1","480","3","","0","","","","43.019983","44.64281","юность республиканский детский ортопедо-травматологический санаторий мз рсо-а"
"1999","СОЮЗ сеть аптек","","","пн. - пт. 09 - 19 сб. вс. 09 - 18 ","0","г. Владикавказ, ул. Бутырина 8 ","362040","1","0","1","202","8","","0","","","","43.02674","44.68514","союз сеть аптек"
"2000","СТАНЦИЯ СКОРОЙ НЕОТЛОЖНОЙ МЕДИЦИНСКОЙ ПОМОЩИ ВЛАДИКАВКАЗСКАЯ","","","круглосуточно","0","г. Владикавказ, пр-т. Ген.Доватора 20 ","362048","1","0","1","4","20","","0","","","","43.02242","44.657607","станция скорой неотложной медицинской помощи владикавказская"
"2001","СТАНЦИЯ ПЕРЕЛИВАНИЯ КРОВИ РЕСПУБЛИКАНСКАЯ МЗ РСО-А","","","09 - 13 вых.: сб. вс. ","0","г. Владикавказ, ул. Барбашова 37 ","362003","1","0","1","98","37","","0","","","","43.02704","44.656612","станция переливания крови республиканская мз рсо-а"
"2002","УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ПО НАДЗОРУ В СФЕРЕ ЗАЩИТЫ ПРАВ ПОТРЕБИТЕЛЕЙ И БЛАГОПОЛУЧИЯ ЧЕЛОВЕКА ПО РСО-А (РОСПОТРЕБНАДЗОР)","www.15.rospotrebnadzor.ru","ses@osetia.ru","пн. - чт. 09 - 18 пер.: 13:00 - 13:45 пт. 09:00 - 16:45 вых.: сб. вс. ","0","г. Владикавказ, ул. Тельмана 17 а ","362021","1","0","1","67","17 а","","0","","","","43.053986","44.67093","управление федеральной службы по надзору в сфере защиты прав потребителей и благополучия человека по рсо-а (роспотребнадзор)"
"2003","ЦЕНТР ГИГИЕНЫ И ЭПИДЕМИОЛОГИИ В РСО-А","","","09 - 16 вых.: сб. вс. ","0","г. Владикавказ, ул. Николаева 26 а ","362021","1","0","1","59","26 а","","0","","","","43.056419","44.668185","центр гигиены и эпидемиологии в рсо-а"
"2004","ДЕЗИНФЕКЦИОННАЯ СТАНЦИЯ Г.ВЛАДИКАВКАЗА","","","08:30 - 16:00 пер.: 12 - 13 вых.: сб. вс. ","0","г. Владикавказ, ул. Рамонова 9 ","362027","1","0","1","200","9","","0","","","","43.034598","44.686534","дезинфекционная станция г.владикавказа"
"2005","ЦЕНТР ГИГИЕНЫ И ЭПИДЕМИОЛОГИИ ПО Ж/Д ТРАНСПОРТУ Минераловодский филиал","","","08 - 16 пер.: 12 - 13 вых.: сб. вс. ","0","г. Владикавказ, ул. Маркова 28 а ","362027","1","0","1","165","28 а","","0","","","","43.039166","44.686117","центр гигиены и эпидемиологии по ж/д транспорту минераловодский филиал"
"2006","РАЙОННЫЕ СТОМАТОЛОГИЧЕСКИЕ ПОЛИКЛИНИКИ","","","","0","","","0","0","0","0","","","0","","","","0.0","0.0","районные стоматологические поликлиники"
"2007","АЛМАЗ стоматологическая поликлиника","www.almazdent.ru","","пн. - пт. 09 - 18 сб. 09 - 14 вых.: вс. ","0","г. Владикавказ, пр-т. Коста 288 4 ","362031","1","0","1","15","288","4","0","","","","43.055195","44.6496","алмаз стоматологическая поликлиника"
"2008","DENTAL HOUSE стоматологическая поликлиника","","","10 - 18 вых.: вс. ","0","г. Владикавказ, ул. Тамаева 20 ","362040","1","0","1","170","20","","0","","","","43.030748","44.68589","dental house стоматологическая поликлиника"
"2011","ДЕНТ-А стоматологический кабинет","","","10 - 18 вых.: вс. ","0","г. Владикавказ, ул. Ленина 65 ","362040","1","0","1","295","65","","0","","","","43.033594","44.681693","дент-а стоматологический кабинет"
"2012","ЕВГЕНИЯ ГРАНДЕ стоматологический кабинет","","","09 - 20 вых.: вс. ","0","г. Владикавказ, пр-т. Ген.Доватора 43 ","362048","1","0","1","4","43","","0","","","","43.02546","44.654386","евгения гранде стоматологический кабинет"
"2013","ЖЕМЧУГ-1 стоматология","","","09:30 - 18:30 вых.: вс. ","0","г. Владикавказ, ул. Куйбышева 17 ","362027","1","0","1","192","17","","0","","","","43.031412","44.684803","жемчуг-1 стоматология"
"2015","ЛЮЦИЯ медицинский центр","www.lycia.ru","","09 - 19 вых.: вс. ","0","г. Владикавказ, ул. Г.Баева 12 ","362040","1","0","1","211","12","","0","","","","43.02241","44.681806","люция медицинский центр"
"2016","СИНТЕЗ стоматология","","","09 - 20 вых.: вс. ","0","г. Владикавказ, ул. Ген.Плиева 19 ","362008","1","0","1","119","19","","0","","","","43.019276","44.676938","синтез стоматология"
"2017","СТОМАТОЛОГ кабинет","","","09 - 19 вых.: вс. ","0","г. Владикавказ, ул. Ленина 16 ","362040","1","0","1","295","16","","0","","","","43.027771","44.683017","стоматолог кабинет"
"2020","СТОМАТОЛОГИЯ","","","пн. - пт. 08 - 18 сб. 08 - 12 вых.: вс. ","0","г. Владикавказ, пр-т. Мира 6 ","362040","1","0","1","180","6","","0","","","","43.027587","44.681269","стоматология"
"2021","ИНТЕРКОМ филиал","","","пн. - пт. 10 - 18 сб. 10 - 14 вых.: вс. ","0","г. Владикавказ, ул. Тамаева 20 ","362040","1","0","1","170","20","","0","","","","43.03074","44.685901","интерком филиал"
"2025","БЮРО СУДЕБНО-МЕДИЦИНСКОЙ ЭКСПЕРТИЗЫ РЕСПУБЛИКАНСКОЕ МЗ РСО-А","","","09 - 16 вых.: сб. вс. ","0","г. Владикавказ, ул. Гагарина 45 ","362003","1","0","1","100","45","","0","","","","43.02466","44.657675","бюро судебно-медицинской экспертизы республиканское мз рсо-а"
"2026","ПАТОЛОГО-АНАТОМИЧЕСКОЕ БЮРО РЕСПУБЛИКАНСКОЕ","","","09 - 16 вых.: сб. вс. ","0","г. Владикавказ, ул. Барбашова 39 ","362003","1","0","1","98","39","","0","","","","43.026616","44.655157","патолого-анатомическое бюро республиканское"
"2028","ЖИЛИНВЕСТ-ИР агентство недвижимости","","","пн. - пт. 10 - 18 сб. 10 - 15 вых.: вс. ","0","г. Владикавказ, ул. Ботоева 6 ","362040","1","0","1","201","6","","0","","","","43.026184","44.686187","жилинвест-ир агентство недвижимости"
"2029","ПАРИТЕТ агентство недвижимости","","mhugaeva@mail.ru","09 - 18 вых.: сб. вс. ","0","г. Владикавказ, ул. Ген.Плиева 38 ","362043","1","0","1","119","38","","0","","","","43.019446","44.674773","паритет агентство недвижимости"
